,kcat,data_type,MW,kcat_MW
PG161abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PG180abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PG181abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGCD_num2,1081.2318181818182,Other_species,56344.8025000001,69082.40641103567
PGCD_num3,1081.2318181818182,Other_species,35427.047900000056,109871.82890433665
PGCD_num4,1081.2318181818182,Other_species,36390.200700000045,106963.81087710078
PGL_num2,23.05,Other_species,26749.03739999998,3102.167706416234
PGP120abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PGP120abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGP140abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGP141abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGP160abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PGP160abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGP161abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PGP161abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGP180abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PGP180abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGP181abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PGP181abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PGSA140_num2,6455.7993281475,fill,23283.35209999999,998175.7558582388
PGSA141_num2,6455.7993281475,fill,23283.35209999999,998175.7558582388
PHACOAOR_num2,6455.7993281475,fill,26365.264899999995,881496.07711057
PHACOAOR_num3,6455.7993281475,fill,21756.077599999982,1068247.5953905873
PHACOAOR_num4,6455.7993281475,fill,20368.898100000006,1140998.2742920686
PHACOAOR_num5,6455.7993281475,fill,74957.3414000001,310054.72108874674
PHETA1_num2,173.7103939394091,Other_species,43990.48000000007,14215.744365187007
PHETA1_num3,173.7103939394091,Other_species,491331.51480000117,1272.7810029373495
PHETA1_num4,173.7103939394091,Other_species,94530.60640000016,6615.396240406129
PIt2rpp_num2,6455.7993281475,fill,28225.94600000001,823387.0206274395
PMANM_num2,17.975,Other_species,49424.016800000114,1309.28249441676
PNTK_num2,30.14938095238095,Other_species,56652.3786,1915.855505289789
PPA_num2,483.98478260869564,Other_species,114155.8133999999,15262.868928857422
PPBNGS_num2,254.4625,Other_species,282244.81360000005,3245.6397987112555
PPCDC_num2,1.86666665,Other_species,169719.7668000003,39.594680494222715
PPCOAC_num2,4.2,Other_species,67248.60950000017,224.8373626223448
PPCOAC_num3,4.2,Other_species,61670.1018000002,245.1755317193258
PPCOAC_num4,4.2,Other_species,74170.2556000003,203.8553039582614
PPCOAC_num5,4.2,Other_species,54404.664700000096,277.91734556908267
PPCOAC_num6,4.2,Other_species,690623.6076000014,21.893256809659007
PPDK_num2,25.857144285714288,Other_species,98796.22240000058,942.1991769249154
PPGPPDP_num2,2.9014285714285717,Other_species,35418.42650000008,294.90702691557556
PPK2r_num2,6455.7993281475,fill,38741.654500000106,599893.7805129344
PPND_num2,44.011538461538464,Other_species,37235.01470000006,4255.17593421383
PROabcpp_num2,6455.7993281475,fill,30963.51470000004,750589.130675497
PROabcpp_num3,6455.7993281475,fill,64100.62350000013,362568.6664550299
PROabcpp_num4,6455.7993281475,fill,44074.78600000012,527305.5116213369
PROGLYabcpp_num2,6455.7993281475,fill,39872.02040000003,582886.8802778547
PROGLYabcpp_num3,6455.7993281475,fill,92685.72840000017,250749.257545145
PROGLYabcpp_num4,6455.7993281475,fill,40218.48350000003,577865.5871331147
PROGLYabcpp_num5,6455.7993281475,fill,34247.05500000005,678624.1205654315
PROGLYabcpp_num6,6455.7993281475,fill,30998.314200000008,749746.5001284165
PSP_L_num2,303.28593,Other_species,44135.73260000007,24737.990822429405
PYK_num2,2683.252957686781,Other_species,51314.961200000114,188243.55357151452
PYROX_num2,6455.7993281475,fill,20010.462199999994,1161436.320113136
RBFSa_num2,0.3227275,Other_species,50423.89409999997,23.041040775151096
RBFSb_num2,0.14700000000000002,Other_species,50423.89409999997,10.495024421368528
RBK_num2,11.399090909090908,Other_species,59050.707400000014,694.9404855516983
RBK_num3,11.399090909090908,Other_species,34325.31400000004,1195.5237255142727
RMNabc_num2,6455.7993281475,fill,56272.23730000019,413007.8826869555
RMNabc_num3,6455.7993281475,fill,35832.302300000054,648601.292396748
RMNabc_num4,6455.7993281475,fill,31252.714200000017,743643.4938931157
RNDR1_num2,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RNDR1_num3,3.5981428571428573,Other_species,47170.01959999994,274.60905031538937
RNDR1_num4,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RNDR2_num2,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RNDR2_num3,3.5981428571428573,Other_species,47170.01959999994,274.60905031538937
RNDR2_num4,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RNDR3_num2,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RNDR3_num3,3.5981428571428573,Other_species,47170.01959999994,274.60905031538937
RNDR3_num4,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RNDR4_num2,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RNDR4_num3,3.5981428571428573,Other_species,47170.01959999994,274.60905031538937
RNDR4_num4,3.5981428571428573,Other_species,177037.0262000011,73.16726090439835
RPE_num2,888.3761818181819,Other_species,22886.960599999984,139736.95810641875
RPI_num2,6133.018956521739,Other_species,26789.161200000006,824171.689387507
S2FE2ST_num2,6455.7993281475,fill,13667.186099999983,1700487.3871828695
S4FE4SR_num2,6455.7993281475,fill,13667.186099999983,1700487.3871828695
S4FE4ST_num2,6455.7993281475,fill,13667.186099999983,1700487.3871828695
SALCHS4FEabcpp_num2,6455.7993281475,fill,36769.61820000003,632067.4164990644
SALCHS4FEabcpp_num3,6455.7993281475,fill,33858.483900000036,686412.2342267953
SALCHS4FEabcpp_num4,6455.7993281475,fill,35473.5414,655160.9076541481
SALCHS4FEabcpp_num5,6455.7993281475,fill,36769.61820000003,632067.4164990644
SCYSDS_num2,6455.7993281475,fill,49452.58020000009,469962.8914677127
SDPTA_num2,24.0,Other_species,41917.0018000001,2061.2161244795852
SDPTA_num3,24.0,Other_species,43990.48000000007,1964.0613150845334
SDPTA_num4,24.0,Other_species,491331.51480000117,175.8486834193193
SDPTA_num5,24.0,Other_species,94530.60640000016,913.9896938183595
SERabcpp_num2,6455.7993281475,fill,30417.299500000012,764067.7497136454
SERabcpp_num3,6455.7993281475,fill,28345.3736,819917.843006698
SERabcpp_num4,6455.7993281475,fill,30205.28420000001,769430.8528085623
SERD_L_num2,192.96708333333333,Other_species,85215.42360000005,8152.06297935952
SERt2rpp_num2,6455.7993281475,fill,52686.48070000003,441116.5307029321
SERt2rpp_num3,6455.7993281475,fill,47914.804400000125,485045.86155278014
SERt2rpp_num4,6455.7993281475,fill,52892.03480000007,439402.22132144123
SERt2rpp_num5,6455.7993281475,fill,50198.61460000009,462978.465970074
SERt2rpp_num6,6455.7993281475,fill,77988.27270000035,298004.77400919405
SERt2rpp_num7,6455.7993281475,fill,77839.11410000027,298575.8233511412
SHSL1_num2,85.47142857142858,Other_species,43355.74680000005,7097.032471301878
SO3abcpp_num2,6455.7993281475,fill,44446.23570000011,522898.6710640817
SSALx_num2,19.266666666666666,Other_species,57074.38970000017,1215.2560958527392
SSALx_num3,19.266666666666666,Other_species,51034.0717000001,1359.0920279245495
SSALy_num2,12.88,Other_species,57074.38970000017,812.413417711935
SSALy_num3,12.88,Other_species,51034.0717000001,908.569480259595
SUCD1_num2,72.486,Other_species,125142.74080000009,2085.2156372141712
SUCD1_num3,72.486,Other_species,125204.70300000008,2084.1836907675893
SUCRabcpp_syn_num2,6455.7993281475,fill,56272.23730000019,413007.8826869555
SUCRabcpp_syn_num3,6455.7993281475,fill,45618.85620000004,509457.7005490765
SUCRabcpp_syn_num4,6455.7993281475,fill,35832.302300000054,648601.292396748
SUCRabcpp_syn_num5,6455.7993281475,fill,31252.714200000017,743643.4938931157
SULFACabcpp_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
TDPDRE_num2,14.136,Other_species,50737.03599999999,1003.0069553136689
TDPGDH_num2,47.891200000000005,Other_species,70777.44060000009,2435.9219341423855
THIORDXi_num2,45.92,Other_species,47170.01959999994,3504.5989253733574
THIORDXi_num3,45.92,Other_species,43941.083599999976,3762.1284332642194
THMabc_num2,6455.7993281475,fill,39919.987800000075,582186.490080314
THRabcpp_num2,6455.7993281475,fill,30417.299500000012,764067.7497136454
THRabcpp_num3,6455.7993281475,fill,28345.3736,819917.843006698
THRabcpp_num4,6455.7993281475,fill,30205.28420000001,769430.8528085623
THRD_L_num2,373.93,Other_species,35507.10000000002,37912.07955591978
THRS_num2,585.7619047142857,Other_species,47293.51490000002,44588.414742069166
THZPSN_num2,6455.7993281475,fill,140222.9331999999,165742.3436449054
TKT1_num2,18549.184545454544,Other_species,67817.43020000034,984659.3149682046
TKT1_num3,18549.184545454544,Other_species,75568.64200000037,883661.0344755969
TKT1_num4,18549.184545454544,Other_species,32155.06910000002,2076719.6660646056
TKT1_num5,18549.184545454544,Other_species,27803.56029999999,2401745.087431712
TKT2_num2,309.203,Other_species,67817.43020000034,16413.63874622301
TKT2_num3,309.203,Other_species,75568.64200000037,14730.062239308132
TKT2_num4,309.203,Other_species,32155.06910000002,34617.58382599773
TKT2_num5,309.203,Other_species,27803.56029999999,40035.54897248179
TMPPP_num2,999.0,Other_species,92876.04879999995,38722.57752636008
TRDR_num2,18.948583,Other_species,47170.01959999994,1446.149469058098
TRDR_num3,18.948583,Other_species,68291.95080000012,998.871726475851
TRPTA_num2,300.0,Other_species,29192.817500000016,36995.401351719454
TYRTA_num2,146.63321839068965,Other_species,43990.48000000007,11999.859656145645
TYRTA_num3,146.63321839068965,Other_species,491331.51480000117,1074.3857666475121
TYRTA_num4,146.63321839068965,Other_species,94530.60640000016,5584.218765854461
UAAGDS_num2,1.565,Other_species,44377.10480000003,126.95735842596014
UAGCVT_num2,1.3959375,Other_species,48019.325700000074,104.65317716862468
UDPG4E_num2,106.0,Other_species,35148.02460000006,10856.940164995769
UDPG4E_num3,106.0,Other_species,40205.38980000011,9491.26477564953
UDPG4E_num4,106.0,Other_species,67422.87760000011,5659.799960837023
UDPGD_num2,25.97864705882353,Other_species,44296.26470000006,2111.3096114346768
UDPGD_num3,25.97864705882353,Other_species,46755.665200000076,2000.252354697855
UDPGD_num4,25.97864705882353,Other_species,47549.84860000009,1966.8438946778167
UMPK_num2,147.5,Other_species,47018.31120000001,11293.472403577096
UPPRT_num2,3.052857142857143,Other_species,41493.131199999974,264.8700012855555
UREA_num2,3623.9334,Other_species,72108.74260000016,180923.41884768868
UREA_num3,3623.9334,Other_species,107141.06320000015,121766.20102832788
UREA_num4,3623.9334,Other_species,130354.29690000012,100082.31834511923
UREA_num5,3623.9334,Other_species,85154.69570000014,153205.41201816517
UREA_num6,3623.9334,Other_species,87185.0475000001,149637.58825732113
VALabcpp_num2,6455.7993281475,fill,25372.227199999976,915996.7470782787
VALabcpp_num3,6455.7993281475,fill,32215.25600000005,721424.5816122326
VALabcpp_num4,6455.7993281475,fill,232515.1202000018,99954.26345323249
VALTA_num2,155.46363636363637,Other_species,29192.817500000016,19171.465409568314
XAND_num2,47.25666666666667,Other_species,56130.34090000007,3030.874163103467
XYLabcpp_num2,6455.7993281475,fill,43962.877200000046,528647.7833468774
XYLI1_num2,2.793,Other_species,34336.25230000005,292.8333561901275
XYLK_num2,713.714,Other_species,50096.075800000115,51288.85564325967
XYLK_num3,713.714,Other_species,49304.58400000007,52112.201169773514
XYLK_num4,713.714,Other_species,51018.12390000012,50361.91462148207
ZN2t3pp_num2,6455.7993281475,fill,34419.60640000006,675222.0612647958
ZN2t4pp_num2,6455.7993281475,fill,31617.58610000004,735061.7313992535
ZN2t4pp_num3,6455.7993281475,fill,151344.3708000002,153562.88085563187
ZNabcpp_num2,300.0,Other_species,32366.781000000054,33367.544335039005
ZNabcpp_num3,300.0,Other_species,45633.02080000004,23667.072244316532
ZNabcpp_num4,300.0,Other_species,34895.75939999999,30949.319303250366
ZNabcpp_num5,300.0,Other_species,34895.75939999999,30949.319303250366
ZNabcpp_num6,300.0,Other_species,44446.23570000011,24299.020670495105
DALAt2pp_num2,6455.7993281475,fill,52686.48070000003,441116.5307029321
DALAt2pp_num3,6455.7993281475,fill,47914.804400000125,485045.86155278014
DALAt2pp_num4,6455.7993281475,fill,52892.03480000007,439402.22132144123
DALAt2pp_num5,6455.7993281475,fill,50198.61460000009,462978.465970074
DALAt2pp_num6,6455.7993281475,fill,77988.27270000035,298004.77400919405
DALAt2pp_num7,6455.7993281475,fill,77839.11410000027,298575.8233511412
GLYALDtpp_num2,6455.7993281475,fill,52342.427800000005,444016.0412530769
CELBpts_num2,6455.7993281475,fill,30369.91079999997,765259.9882292385
CELBpts_num3,6455.7993281475,fill,46546.06530000006,499309.17751131527
3OAR100_reverse_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR100_reverse_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR100_reverse_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR100_reverse_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR120_reverse_num2,121.08090909090909,Other_species,27368.971799999978,15926.476007669131
3OAR120_reverse_num3,121.08090909090909,Other_species,32691.383700000013,13333.521662078578
3OAR120_reverse_num4,121.08090909090909,Other_species,26823.18759999997,16250.539616226417
3OAR120_reverse_num5,121.08090909090909,Other_species,27134.601499999993,16064.038114850251
3OAR140_reverse_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR140_reverse_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR140_reverse_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR140_reverse_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR160_reverse_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR160_reverse_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR160_reverse_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR160_reverse_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR180_reverse_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR180_reverse_num3,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR180_reverse_num4,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR180_reverse_num5,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR40_reverse_num2,157.519,Other_species,27368.971799999978,20719.38997722963
3OAR40_reverse_num3,157.519,Other_species,32691.383700000013,17346.111905321395
3OAR40_reverse_num4,157.519,Other_species,26823.18759999997,21140.977293839627
3OAR40_reverse_num5,157.519,Other_species,27134.601499999993,20898.35002736267
3OAR60_reverse_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR60_reverse_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR60_reverse_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR60_reverse_num5,129.099,Other_species,27134.601499999993,17127.81372521723
3OAR80_reverse_num2,129.099,Other_species,27368.971799999978,16981.14212679339
3OAR80_reverse_num3,129.099,Other_species,32691.383700000013,14216.47992220041
3OAR80_reverse_num4,129.099,Other_species,26823.18759999997,17326.665530236998
3OAR80_reverse_num5,129.099,Other_species,27134.601499999993,17127.81372521723
ACACT1r_reverse_num2,4.775,Other_species,43269.47040000006,397.2777998225737
ACACT1r_reverse_num3,4.775,Other_species,41207.336899999995,417.15872204301564
ACACT1r_reverse_num4,4.775,Other_species,42714.13650000003,402.44287743005145
ACACT1r_reverse_num5,4.775,Other_species,43507.19700000007,395.1070440138897
ACACT1r_reverse_num6,4.775,Other_species,40280.05080000002,426.762123150053
ACACT2r_reverse_num2,3.41725,Other_species,43269.47040000006,284.3136254332335
ACACT2r_reverse_num3,3.41725,Other_species,41207.336899999995,298.5414958956011
ACACT2r_reverse_num4,3.41725,Other_species,42714.13650000003,288.01003620897245
ACACT2r_reverse_num5,3.41725,Other_species,43507.19700000007,282.7601143783172
ACACT2r_reverse_num6,3.41725,Other_species,40280.05080000002,305.4142126355013
ACACT3r_reverse_num2,4.775,Other_species,43269.47040000006,397.2777998225737
ACACT3r_reverse_num3,4.775,Other_species,41207.336899999995,417.15872204301564
ACACT3r_reverse_num4,4.775,Other_species,42714.13650000003,402.44287743005145
ACACT3r_reverse_num5,4.775,Other_species,43507.19700000007,395.1070440138897
ACACT3r_reverse_num6,4.775,Other_species,40280.05080000002,426.762123150053
ACACT4r_reverse_num2,3.41725,Other_species,43269.47040000006,284.3136254332335
ACACT4r_reverse_num3,3.41725,Other_species,41207.336899999995,298.5414958956011
ACACT4r_reverse_num4,3.41725,Other_species,42714.13650000003,288.01003620897245
ACACT4r_reverse_num5,3.41725,Other_species,43507.19700000007,282.7601143783172
ACACT4r_reverse_num6,3.41725,Other_species,40280.05080000002,305.4142126355013
ACACT5r_reverse_num2,4.775,Other_species,43269.47040000006,397.2777998225737
ACACT5r_reverse_num3,4.775,Other_species,41207.336899999995,417.15872204301564
